Price,Close,High,Low,Open,Volume
Ticker,FIPL.BA,FIPL.BA,FIPL.BA,FIPL.BA,FIPL.BA
Date,,,,,
2000-01-07,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,60268
2000-01-10,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-11,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-12,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-13,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-14,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-17,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-18,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,89841
2000-01-19,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-20,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-21,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-24,0.04685988277196884,0.04685988277196884,0.04685988277196884,0.04685988277196884,0
2000-01-25,0.048475682735443115,0.048475682735443115,0.048475682735443115,0.048475682735443115,100437
2000-01-26,0.048475682735443115,0.048475682735443115,0.048475682735443115,0.048475682735443115,0
2000-01-27,0.048475682735443115,0.048475682735443115,0.048475682735443115,0.048475682735443115,0
2000-01-28,0.048475682735443115,0.048475682735443115,0.048475682735443115,0.048475682735443115,0
2000-01-31,0.048475682735443115,0.048475682735443115,0.048475682735443115,0.048475682735443115,0
2000-02-01,0.051708102226257324,0.051708102226257324,0.051708102226257324,0.051708102226257324,20098
2000-02-02,0.051708102226257324,0.051708102226257324,0.051708102226257324,0.051708102226257324,0
2000-02-03,0.051708102226257324,0.051708102226257324,0.051708102226257324,0.051708102226257324,0
2000-02-04,0.051708102226257324,0.051708102226257324,0.051708102226257324,0.051708102226257324,0
2000-02-07,0.051708102226257324,0.051708102226257324,0.051708102226257324,0.051708102226257324,0
2000-02-08,0.05493970587849617,0.05493970587849617,0.05493970587849617,0.05493970587849617,32404
2000-02-09,0.056555505841970444,0.056555505841970444,0.056555505841970444,0.056555505841970444,66295
2000-02-10,0.056555505841970444,0.056555505841970444,0.056555505841970444,0.056555505841970444,0
2000-02-11,0.05493970587849617,0.05493970587849617,0.05493970587849617,0.05493970587849617,55418
2000-02-14,0.056555505841970444,0.056555505841970444,0.056555505841970444,0.056555505841970444,85160
2000-02-15,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,38375
2000-02-16,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,45215
2000-02-17,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,0
2000-02-18,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,0
2000-02-21,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,19846
2000-02-22,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,0
2000-02-23,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,0
2000-02-24,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,0
2000-02-25,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,0
2000-02-28,0.06059461086988449,0.060594610869884484,0.060594610869884484,0.060594610869884484,0
