Price,Close,High,Low,Open,Volume
Ticker,LEDE.BA,LEDE.BA,LEDE.BA,LEDE.BA,LEDE.BA
Date,,,,,
2003-01-17,1.1707985401153564,1.1774132148959857,1.1244958166509529,1.1707985401153564,101252
2003-01-20,1.1377253532409668,1.150954704976976,1.1377253532409668,1.1377253532409668,11667
2003-01-21,1.0980372428894043,1.124496025785896,1.0980372428894043,1.0980372428894043,72631
2003-01-22,1.104651927947998,1.104651927947998,1.07157854762294,1.104651927947998,96237
2003-01-23,1.0914227962493896,1.1046521510513063,1.0914227962493896,1.0914227962493896,42648
2003-01-24,1.0649640560150146,1.0914227648578414,1.0649640560150146,1.0649640560150146,15608
2003-01-27,1.058349370956421,1.0715787252797357,1.058349370956421,1.058349370956421,28753
2003-01-28,1.012046456336975,1.0715786240194924,0.9922024267271907,1.012046456336975,145294
2003-01-29,1.0451197624206543,1.0451197624206543,0.9922022791457463,1.0451197624206543,80459
2003-01-30,1.03850519657135,1.0517345490742833,1.03850519657135,1.03850519657135,45867
2003-01-31,1.0715783834457397,1.091422408600459,1.0385050081878744,1.0715783834457397,44855
2003-02-03,1.0914227962493896,1.098037473650348,1.078193441447473,1.0914227962493896,93006
2003-02-04,1.0914227962493896,1.098037473650348,1.0649640866455565,1.0914227962493896,50943
2003-02-05,1.058349370956421,1.1046521110880227,1.058349370956421,1.058349370956421,116360
2003-02-06,1.0517345666885376,1.0781932721375296,0.9922024005751436,1.0517345666885376,105036
2003-02-07,1.058349370956421,1.0715787252797357,1.058349370956421,1.058349370956421,44412
2003-02-10,1.1244961023330688,1.1244961023330688,1.0583492588688006,1.1244961023330688,143432
2003-02-11,1.0980372428894043,1.1443400538183963,1.0914225668785709,1.0980372428894043,139464
2003-02-12,1.078193187713623,1.1112665669351751,1.078193187713623,1.078193187713623,61425
2003-02-13,1.078193187713623,1.078193187713623,1.0649638360250024,1.078193187713623,20845
2003-02-14,1.0451197624206543,1.0583491135260932,1.0385050868679349,1.0451197624206543,95201
2003-02-17,1.012046456336975,1.051734594409708,1.012046456336975,1.012046456336975,66348
2003-02-18,1.031890630722046,1.0517347419691432,1.031890630722046,1.031890630722046,85990
2003-02-19,1.012046456336975,1.0451199178731132,1.012046456336975,1.012046456336975,185805
2003-02-20,1.03850519657135,1.03850519657135,1.0120464127123228,1.03850519657135,32282
2003-02-21,1.031890630722046,1.0451200645045025,1.012046598328124,1.031890630722046,35055
2003-02-24,1.0186610221862793,1.0385051284929756,1.0186610221862793,1.0186610221862793,40971
