Price,Close,High,Low,Open,Volume
Ticker,CTIO.BA,CTIO.BA,CTIO.BA,CTIO.BA,CTIO.BA
Date,,,,,
2008-05-27,2.4806225299835205,2.52655994029789,2.4653100598787305,2.52655994029789,220450
2008-05-28,2.4806225299835205,2.4806225299835205,2.4806225299835205,2.4806225299835205,0
2008-05-29,2.4806225299835205,2.4806225299835205,2.4806225299835205,2.4806225299835205,0
2008-05-30,2.4653098583221436,2.4653098583221436,2.4346849206163697,2.4653098583221436,134930
2008-06-02,2.4423415660858154,2.449997801800794,2.4346853303708373,2.449997801800794,106799
2008-06-03,2.4423415660858154,2.4423415660858154,2.4193728589408807,2.4346853303708373,196046
2008-06-04,2.4270288944244385,2.4270288944244385,2.4117164242577704,2.4270288944244385,316742
2008-06-05,2.3964040279388428,2.411716498577381,2.3964040279388428,2.411716498577381,73616
2008-06-06,2.373434543609619,2.373434543609619,2.373434543609619,2.373434543609619,1000
2008-06-09,2.296872854232788,2.32749779641631,2.296872854232788,2.312185325324549,109795
2008-06-10,2.2203099727630615,2.258591141423319,2.182028621563793,2.258591141423319,365725
2008-06-11,2.197341203689575,2.2049976203601647,2.197341203689575,2.2049976203601647,50780
2008-06-12,2.174372434616089,2.182028668512874,2.174372434616089,2.182028668512874,229806
2008-06-13,2.2203099727630615,2.2203099727630615,2.1896848552958446,2.1896848552958446,45000
2008-06-17,1.9140608310699463,2.2049981650113297,1.9140608310699463,1.9140608310699463,0
2008-06-18,1.9906227588653564,2.1820288003923727,1.9906227588653564,1.9906227588653564,0
2008-06-19,2.2203099727630615,2.2203099727630615,2.2203099727630615,2.2203099727630615,500
2008-06-20,2.2203099727630615,2.2203099727630615,2.2203099727630615,2.2203099727630615,2000
2008-06-23,2.174372434616089,2.174372434616089,2.0671851600610993,2.143747499028949,456269
2008-06-24,2.189685106277466,2.189685106277466,2.1743726370582483,2.1743726370582483,14416
2008-06-25,2.1514041423797607,2.1514041423797607,2.1437479070258454,2.1437479070258454,98570
2008-06-26,2.136091709136963,2.1437479446251615,2.0824980607195736,2.1437479446251615,137553
2008-06-27,2.105466604232788,2.1360915438153825,2.105466604232788,2.1360915438153825,102975
2008-06-30,2.1437480449676514,2.1437480449676514,2.0289045072691883,2.0671856865020093,605192
2008-07-01,2.067185401916504,2.1437477498419524,2.067185401916504,2.067185401916504,0
2008-07-02,1.9906227588653564,2.1437476285947743,1.9906227588653564,1.9906227588653564,0
2008-07-03,1.9906227588653564,2.1284351598757354,1.9906227588653564,1.9906227588653564,0
2008-07-04,1.9293729066848755,2.143747653812192,1.9293729066848755,1.9293729066848755,0
2008-07-07,1.9523415565490723,2.067185252685674,1.952341556549072,1.952341556549072,0
2008-07-08,1.9906227588653564,1.9906227588653564,1.9293728839891997,1.9906227588653564,222160
2008-07-10,1.8374979496002197,1.9906226266177267,1.8374979496002197,1.8374979496002197,0
2008-07-11,2.0289037227630615,2.0289037227630615,2.0289037227630615,2.0289037227630615,0
2008-07-14,1.9906227588653564,1.9906227588653564,1.9906227588653564,1.9906227588653564,751723
2008-07-15,2.067185401916504,2.067185401916504,1.952341697489295,1.952341697489295,14727
2008-07-16,1.9140608310699463,2.0671857340633553,1.9140608310699463,1.9140608310699463,0
2008-07-17,2.067185401916504,2.182028923804676,2.067185401916504,2.182028923804676,5705
2008-07-18,2.0059354305267334,2.0671854941386414,2.0059354305267334,2.0059354305267334,0
2008-07-21,2.1667160987854004,2.1667160987854004,2.128434931102426,2.128434931102426,3500
2008-07-22,2.0059354305267334,2.143747845479721,2.0059354305267334,2.0059354305267334,0
2008-07-23,2.0212481021881104,2.1054666894488854,2.0212481021881104,2.0212481021881104,0
2008-07-24,2.067185401916504,2.067185401916504,2.005935341037109,2.005935341037109,201000
2008-07-25,2.0824978351593018,2.0824978351593018,2.0135917232288993,2.0135917232288993,162090
2008-07-28,2.067185401916504,2.067185401916504,2.067185401916504,2.067185401916504,832
2008-07-29,1.9906227588653564,2.0978102224376567,1.9906227588653564,1.9906227588653564,0
2008-07-30,2.0059354305267334,2.0595292590045333,2.0059354305267334,2.0059354305267334,0
2008-07-31,2.136091709136963,2.136091709136963,2.044216883278581,2.044216883278581,20000
2008-08-01,2.013591766357422,2.1284352887012252,2.013591766357422,2.013591766357422,0
2008-08-04,2.067185401916504,2.067185401916504,2.005935341037109,2.005935341037109,72113
2008-08-05,2.0289037227630615,2.0518724214215616,2.0289037227630615,2.0289037227630615,0
2008-08-06,1.9906227588653564,2.0671852849995784,1.9906227588653564,1.9906227588653564,0
2008-08-07,2.0289037227630615,2.0289037227630615,2.0289037227630615,2.0289037227630615,2640
2008-08-08,2.0289037227630615,2.0289037227630615,1.9906223757932375,2.013591256990728,854598
2008-08-11,1.9906227588653564,2.1437476285947743,1.9906227588653564,1.9906227588653564,0
2008-08-12,2.0289037227630615,2.0289037227630615,1.9906223757932375,1.9906223757932375,14052
2008-08-13,2.067185401916504,2.067185401916504,2.067185401916504,2.067185401916504,10582
2008-08-14,1.9523415565490723,2.067185252685674,1.952341556549072,1.952341556549072,0
2008-08-15,1.9906227588653564,2.1437476285947743,1.9906227588653564,1.9906227588653564,0
2008-08-19,2.067185401916504,2.1437477498419524,2.067185401916504,2.067185401916504,312
2008-08-20,2.067185401916504,2.067185401916504,1.952341697489295,1.952341697489295,5000
2008-08-21,1.9906227588653564,2.1437476285947743,1.9906227588653564,1.9906227588653564,175
2008-08-22,1.9906227588653564,2.1437476285947743,1.9906227588653564,1.9906227588653564,0
2008-08-25,2.105466604232788,2.105466604232788,1.9906228982590204,1.9906228982590204,2000
2008-08-26,1.9906227588653564,2.1054664567971764,1.9906227588653564,1.9906227588653564,0
2008-08-27,1.9906227588653564,2.0671852849995784,1.9906227588653564,1.9906227588653564,0
2008-08-28,1.9906227588653564,2.0671852849995784,1.9906227588653564,1.9906227588653564,0
2008-08-29,1.9906227588653564,2.1054664567971764,1.9906227588653564,1.9906227588653564,0
2008-09-01,2.105466604232788,2.105466604232788,2.105466604232788,2.105466604232788,2130
2008-09-02,2.067185401916504,2.105466575879228,2.067185401916504,2.105466575879228,2237
2008-09-03,1.9906227588653564,2.1437476285947743,1.9906227588653564,1.9906227588653564,0
2008-09-04,1.9523415565490723,1.990622727748265,1.952341556549072,1.952341556549072,210
2008-09-05,1.9140608310699463,1.9523420111835323,1.9140608310699463,1.9523420111835323,60165
2008-09-08,1.9140608310699463,2.105466914176941,1.9140608310699463,1.9140608310699463,0
2008-09-09,1.9906227588653564,1.9906227588653564,1.8757792434725624,1.9140604152701604,50914
2008-09-10,1.8757792711257935,1.9523416158496918,1.8757792711257935,1.8757792711257935,0
2008-09-11,1.9906227588653564,1.9906227588653564,1.8834354778320819,1.8834354778320819,14271
2008-09-12,1.8834350109100342,1.9523411030632132,1.883435010910034,1.883435010910034,0
2008-09-15,1.7992169857025146,1.8757795232565053,1.7992169857025146,1.7992169857025146,0
2008-09-16,1.760935664176941,1.8757793698459093,1.760935664176941,1.760935664176941,0
