Price,Close,High,Low,Open,Volume
Ticker,LOMA.BA,LOMA.BA,LOMA.BA,LOMA.BA,LOMA.BA
Date,,,,,
2017-11-01,63.852230072021484,66.09191257543385,62.62673672778806,64.65513439044119,3498760
2017-11-02,63.852230072021484,63.852230072021484,63.852230072021484,63.852230072021484,0
2017-11-03,64.0212631225586,65.5003022045979,63.387389230256034,65.07771960972953,814176
2017-11-07,63.3028678894043,65.4157806597576,63.26060705475801,64.23254821874013,534263
2017-11-08,64.65513610839844,64.65513610839844,63.091581818926166,63.471903569736135,389262
2017-11-09,63.80997085571289,65.66933166564655,63.387388267264456,65.24674907719812,373747
2017-11-10,62.626739501953125,65.33127198799228,62.54222427228599,63.809972061589086,384201
2017-11-13,62.75352096557617,63.38739491472341,62.373199175327535,63.38739491472341,206096
2017-11-14,61.697059631347656,62.83803136230762,61.27447703113294,62.83803136230762,222649
2017-11-15,62.66899871826172,62.96480523848725,60.85189231102124,61.697057482007644,403619
2017-11-16,64.78190612792969,64.99319740267956,62.71124776652217,62.71124776652217,244688
2017-11-17,65.07772064208984,65.28901194287586,64.65513804051784,64.65513804051784,162035
2017-11-21,67.02159881591797,67.48643577846089,65.83836631909338,65.83836631909338,304979
2017-11-22,69.81063079833984,70.0641828887942,67.61320299075966,67.61320299075966,311960
2017-11-23,70.31773376464844,71.79677269015089,69.81063599409578,71.62774224933266,185417
2017-11-24,70.0641860961914,70.14870131417929,68.88095370006761,70.14870131417929,143256
2017-11-28,67.35966491699219,68.4583822734601,67.2751496852867,67.95128443512831,248938
2017-11-29,65.83837127685547,67.61321693169263,63.47190610500669,67.61321693169263,87243
2017-11-30,65.83837127685547,67.61321693169263,64.31707131665284,65.07772129675416,117097
2017-12-01,64.14804077148438,65.92288642405059,64.14804077148438,65.83837119261388,62301
2017-12-04,63.55641555786133,65.83836529068533,62.542219975338384,64.23255024494212,83813
2017-12-05,62.54221725463867,65.03545171460468,61.697052156603014,65.03545171460468,128116
2017-12-06,62.54221725463867,63.133830244024445,61.485760882094105,62.71124769500661,49281
2017-12-07,63.38739013671875,64.06352487741658,62.37319447377076,62.542224934895835,67960
2017-12-11,64.23255157470703,65.03545589015151,63.30287119679806,64.23255157470703,101912
2017-12-12,64.44384765625,64.82416942383422,63.38739113729508,64.57062372814435,61388
2017-12-13,63.471900939941406,65.92288114388501,63.387385715274036,65.07771600101468,67342
2017-12-14,64.06352233886719,65.07771796162716,62.119639872462294,64.23255279329435,170034
2017-12-15,63.64094543457031,64.65514114784591,63.38739328220187,64.65514114784591,79522
2017-12-18,63.89448547363281,64.90868754508324,63.34512682427615,64.23255283078295,45344
2017-12-19,68.45838165283203,68.45838165283203,64.23255562487944,64.90869036859137,256595
2017-12-20,67.40192413330078,68.45838062441835,66.34546764218321,68.45838062441835,67990
2017-12-21,67.275146484375,67.78224429857937,66.76804867017063,66.76804867017063,103080
