Price,Close,High,Low,Open,Volume
Ticker,BMA.BA,BMA.BA,BMA.BA,BMA.BA,BMA.BA
Date,,,,,
2000-01-03,1.4831727743148804,1.5852258464088653,1.4695656980356824,1.4831727743148804,150494
2000-01-04,1.3947268724441528,1.4627624285445835,1.3947268724441528,1.3947268724441528,149691
2000-01-05,1.4627619981765747,1.4627619981765747,1.3607087751562086,1.4627619981765747,469216
2000-01-06,1.4287441968917847,1.4831726600235349,1.4287441968917847,1.4287441968917847,94095
2000-01-07,1.4627619981765747,1.4831726103388228,1.449154923401743,1.4627619981765747,79158
2000-01-10,1.4491550922393799,1.4627621685995402,1.4287443154899941,1.4491550922393799,65480
2000-01-11,1.4695658683776855,1.4695658683776855,1.4287444725992107,1.4695658683776855,155409
2000-01-12,1.4763692617416382,1.4899763382564706,1.4491551087119734,1.4763692617416382,164080
2000-01-13,1.4831727743148804,1.5307975412920733,1.4695656980356824,1.4831727743148804,165388
2000-01-14,1.4831727743148804,1.4967798505940784,1.4491550836168854,1.4831727743148804,117112
2000-01-17,1.4967796802520752,1.4967796802520752,1.4831726055214394,1.4967796802520752,37827
2000-01-18,1.57842218875885,1.57842218875885,1.483172662016293,1.57842218875885,174075
2000-01-19,1.6260473728179932,1.653261527641866,1.5784224396670574,1.6260473728179932,404927
2000-01-20,1.7689214944839478,1.782528570425429,1.592029345035553,1.7689214944839478,476627
2000-01-21,1.7689214944839478,1.7689214944839478,1.7689214944839478,1.7689214944839478,0
2000-01-24,1.7008862495422363,1.7281004035814476,1.6600650184834194,1.7008862495422363,147937
2000-01-25,1.7689214944839478,1.782528570425429,1.6804755008643206,1.7689214944839478,525149
2000-01-26,1.8913849592208862,1.9049920324217546,1.7689211382039634,1.8913849592208862,792967
2000-01-27,1.8369568586349487,1.9185993063831523,1.8369568586349487,1.8369568586349487,578114
2000-01-28,1.8369568586349487,1.8505639332596495,1.8165462466978979,1.8369568586349487,177231
2000-01-31,1.8369568586349487,1.8369568586349487,1.8369568586349487,1.8369568586349487,0
2000-02-01,1.7621179819107056,1.7825285961171065,1.7212967534979038,1.7621179819107056,118296
2000-02-02,1.7621179819107056,1.7621179819107056,1.7621179819107056,1.7621179819107056,0
2000-02-03,1.660064935684204,1.7008861647069766,1.6328507830023558,1.660064935684204,209420
2000-02-04,1.7553144693374634,1.7621180075050835,1.6668684731584007,1.7553144693374634,197416
2000-02-07,1.7349035739898682,1.768921259321215,1.7212964998573295,1.7349035739898682,90962
2000-02-08,1.7689214944839478,1.7961358085760504,1.734903804630245,1.7689214944839478,199799
2000-02-09,1.7349035739898682,1.796135569795411,1.7349035739898682,1.7349035739898682,251007
2000-02-10,1.7689214944839478,1.816546422488272,1.7689214944839478,1.7689214944839478,335685
2000-02-11,1.7689214944839478,1.7689214944839478,1.7485108805717262,1.7689214944839478,106016
2000-02-14,1.7689214944839478,1.782528570425429,1.7417073426009855,1.7689214944839478,186799
2000-02-15,1.7417069673538208,1.7689211133735514,1.734903430848888,1.7417069673538206,65999
2000-02-16,1.7485109567642212,1.7553144950314306,1.7349038802298031,1.7485109567642214,99881
2000-02-17,1.7485109567642212,1.7553144950314306,1.728100341962594,1.7485109567642214,223638
2000-02-18,1.6804755926132202,1.7212968226663796,1.6668685159288337,1.6804755926132202,161662
2000-02-21,1.6668685674667358,1.6668685674667358,1.6464579518090805,1.6668685674667358,58041
2000-02-22,1.6532615423202515,1.680475697385744,1.6328509260211324,1.6532615423202515,82367
2000-02-23,1.6464579105377197,1.6532614489197288,1.6328508337737013,1.6464579105377197,146332
2000-02-24,1.6464579105377197,1.6464579105377197,1.6464579105377197,1.6464579105377197,0
2000-02-25,1.6464579105377197,1.6464579105377197,1.6464579105377197,1.6464579105377197,0
2000-02-28,1.6804755926132202,1.6804755926132202,1.619243747533481,1.6804755926132202,66262
2000-02-29,1.6532615423202515,1.700886313684863,1.6464580035538785,1.6532615423202515,73374
2000-03-01,1.6124398708343506,1.6668683338351165,1.6124398708343508,1.6124398708343508,52879
2000-03-02,1.6260473728179932,1.6396544502299295,1.5988330557849622,1.6260473728179932,65544
2000-03-03,1.6260473728179932,1.646457988935898,1.6260473728179932,1.6260473728179932,41400
2000-03-06,1.5920295715332031,1.6260474284357582,1.5920295715332031,1.5920295715332031,21256
2000-03-07,1.5580116510391235,1.5852258028497237,1.5307974992285232,1.5580116510391235,70983
2000-03-08,1.6056362390518188,1.6124397762516907,1.558011478652717,1.6056362390518188,43281
2000-03-09,1.6192437410354614,1.626047279350352,1.5920294255667502,1.6192437410354614,30517
2000-03-10,1.6192437410354614,1.6328508176652428,1.5920294255667502,1.6192437410354614,33364
2000-03-13,1.57842218875885,1.6056363392567237,1.5648151135099135,1.57842218875885,67882
2000-03-14,1.5920295715332031,1.5920295715332031,1.5716189547171682,1.5920295715332031,33374
2000-03-15,1.585226058959961,1.585226058959961,1.5580119027526225,1.585226058959961,36164
2000-03-16,1.6056362390518188,1.6056362390518188,1.5852256274522039,1.6056362390518188,38964
2000-03-17,1.6192437410354614,1.6328508176652428,1.6124400405114223,1.6192437410354614,67733
2000-03-20,1.6328505277633667,1.6396540648703342,1.619243453549432,1.6328505277633667,17783
2000-03-21,1.6328505277633667,1.6328505277633667,1.6056362171263776,1.6328505277633667,15618
2000-03-22,1.6192437410354614,1.626047279350352,1.6056365021965315,1.6192437410354614,33279
2000-03-23,1.6260473728179932,1.6328509115239613,1.6056365944909305,1.6260473728179932,44085
2000-03-24,1.6124398708343506,1.6328506458403451,1.598832795636442,1.6124398708343508,54650
2000-03-27,1.6260473728179932,1.6260473728179932,1.6056365944909305,1.6260473728179932,51075
2000-03-28,1.5920295715332031,1.6124401883492383,1.5920295715332031,1.5920295715332031,25260
2000-03-29,1.5920295715332031,1.5920295715332031,1.5920295715332031,1.5920295715332031,0
2000-03-30,1.5580116510391235,1.5716187269444235,1.5444045751338233,1.5580116510391235,84547
2000-03-31,1.5580116510391235,1.5852258028497237,1.5444045751338233,1.5580116510391235,50560
2000-04-03,1.5580116510391235,1.5580116510391235,1.5580116510391235,1.5580116510391235,0
2000-04-04,1.5307976007461548,1.544404677553833,1.4967799087269593,1.5307976007461548,46910
2000-04-05,1.5307976007461548,1.537601139149994,1.5103869855346375,1.5307976007461548,20626
2000-04-06,1.5307976007461548,1.5307976007461548,1.5103869855346375,1.5307976007461548,28250
2000-04-07,1.5307976007461548,1.537601139149994,1.5171905239384766,1.5307976007461548,25890
2000-04-10,1.5307976007461548,1.5307976007461548,1.5307976007461548,1.5307976007461548,0
2000-04-11,1.4967796802520752,1.5171902923480292,1.4831726055214394,1.4967796802520752,42706
2000-04-12,1.4967796802520752,1.530797367078665,1.4491549186948498,1.4967796802520752,122809
2000-04-13,1.4219406843185425,1.4627620729385518,1.4015300711131051,1.4219406843185425,81384
2000-04-14,1.3198877573013306,1.3811196033665525,1.3198877573013306,1.3198877573013306,183730
2000-04-17,1.3198877573013306,1.3198877573013306,1.2586558301315327,1.3198877573013306,76568
2000-04-18,1.340298056602478,1.3471015934498363,1.3266909829077616,1.340298056602478,71938
2000-04-19,1.3062803745269775,1.3402981420367102,1.2654591508407729,1.3062803745269775,74434
2000-04-20,1.3062803745269775,1.3062803745269775,1.3062803745269775,1.3062803745269775,0
2000-04-21,1.3062803745269775,1.3062803745269775,1.3062803745269775,1.3062803745269775,0
2000-04-24,1.2722628116607666,1.285869887544106,1.2586557357774273,1.2722628116607666,93758
2000-04-25,1.3130841255187988,1.3130841255187988,1.2926735103537703,1.3130841255187988,74865
2000-04-26,1.285869836807251,1.326691143951143,1.272262761460809,1.285869836807251,104780
2000-04-27,1.2654590606689453,1.272262597465185,1.2586555238727055,1.2654590606689453,82170
2000-04-28,1.2654590606689453,1.306280281446384,1.2246377587869504,1.2654590606689453,98450
2000-05-01,1.2654590606689453,1.2654590606689453,1.2654590606689453,1.2654590606689453,0
2000-05-02,1.251852035522461,1.258655572581994,1.251852035522461,1.251852035522461,27741
2000-05-03,1.1566025018692017,1.2246378763636314,1.1293882709668657,1.1566025018692017,106291
2000-05-04,1.1021740436553955,1.1702094944695918,1.0749598957715403,1.1021740436553955,169564
2000-05-05,1.1361920833587646,1.1361920833587646,1.0749602314965334,1.1361920833587646,189088
2000-05-08,1.1566025018692017,1.1702095767680876,1.027335128120657,1.1566025018692017,301677
2000-05-09,1.1157814264297485,1.1906204349292817,1.1157814264297485,1.1157814264297485,54722
2000-05-10,1.0545494556427002,1.0817636911314783,1.0409423784506,1.0545494556427002,66629
2000-05-11,1.0545494556427002,1.0545494556427002,1.0545494556427002,1.0545494556427002,0
2000-05-12,1.1566025018692017,1.1566025018692017,1.0545492779184291,1.1566025018692017,119503
2000-05-15,1.1566025018692017,1.1566025018692017,1.1566025018692017,1.1566025018692017,0
2000-05-16,1.1906201839447021,1.1906201839447021,1.1361918034810157,1.1906201839447021,27934
2000-05-17,1.1906201839447021,1.1906201839447021,1.1906201839447021,1.1906201839447021,0
